Type;Name;Version;purl;Supplier;Website;Source;Description;Licenses;Direct Dependency of;SHA-512 Hash;BomRef
library;@mdx-js/react;3.1.1;pkg:npm/%40mdx-js/react@3.1.1;@mdx-js;https://www.npmjs.com/package/@mdx-js/react;https://registry.npmjs.org/@mdx-js/react/-/react-3.1.1.tgz;;MIT;;5ad7fc479e8c411ce4b07f1f322a5d26a893fe85568fc2b2061398833507568af9ce33f2f236c9312ce84795ab6036f66c9dd592ce948c043adfd8b18565cd29;4c756b53-7d49-4d61-8b3f-f97b2542e079
library;minimatch;9.0.9;pkg:npm/minimatch@9.0.9;;https://www.npmjs.com/package/minimatch;https://registry.npmjs.org/minimatch/-/minimatch-9.0.9.tgz;;ISC;;ed4789a794c316debf0e04df7197b243f9d133b70c511261909540c2696a7d6178eab4fc2a79a9fef3cf675fb2ca34417d51324fbe29ed88ada042e76320f1e7;555b5b3e-8668-4d3f-ac3e-be5c59eb0061
library;minimatch;10.2.5;pkg:npm/minimatch@10.2.5;;https://www.npmjs.com/package/minimatch;https://registry.npmjs.org/minimatch/-/minimatch-10.2.5.tgz;;BlueOak-1.0.0;;aeee93c39e2e5587fff645e62c985f3e6031bb47e236f5832a2715d1359da9c426000c03b907fa2dd5107dbc09851b126975e48c3b11bdea313476be97a02854;5a2420c0-352b-4418-931e-21d51bcedf5d
library;minimatch;3.1.5;pkg:npm/minimatch@3.1.5;;https://www.npmjs.com/package/minimatch;https://registry.npmjs.org/minimatch/-/minimatch-3.1.5.tgz;;ISC;;e34f288524df3d37ec03dc44274bfa427b2ff091d0291165ccc74df8d8a1a1399cc60737adb970e064b2ed9cb0457a9df46cbaa301be92ed8a11f5da090a307c;e07b31f2-d560-4ee5-95da-77f0b87cba34
library;min-indent;1.0.1;pkg:npm/min-indent@1.0.1;;https://www.npmjs.com/package/min-indent;https://registry.npmjs.org/min-indent/-/min-indent-1.0.1.tgz;;MIT;;a80d8931bcedde4f75c6a4dc5505400f508cda04e4ef63f03841bc2b62b44252483c1031d230d1f412152d7e6acaa69d6b04a21e7859e7a7508c6252e84e1fc8;d550c03a-58d8-4671-a98a-c16d02f05fe3
library;minipass;7.1.3;pkg:npm/minipass@7.1.3;;https://www.npmjs.com/package/minipass;https://registry.npmjs.org/minipass/-/minipass-7.1.3.tgz;;BlueOak-1.0.0;;81c936aacbc52d97ad6ba6c58f338a93015efbadaf57264d180db066c6a3e9e2529e5e16cd92e32800806d3bc26501ce72eb973f46e620ef3a91e065e5e47145;d3da08d5-1d3a-44dd-8202-89d728393445
library;mitt;3.0.1;pkg:npm/mitt@3.0.1;;https://www.npmjs.com/package/mitt;https://registry.npmjs.org/mitt/-/mitt-3.0.1.tgz;;MIT;;b7f2430146e9bc466c49bbad8a79dae8e7d025931c990a457672156a1de8062212ed2829e561709227ddd054e3ff5f3d9ef93dfae302ff67288ed00e790c68ed;c47a0d05-51f5-454b-9933-c7bc4786bab9
library;moo-color;1.0.3;pkg:npm/moo-color@1.0.3;;https://www.npmjs.com/package/moo-color;https://registry.npmjs.org/moo-color/-/moo-color-1.0.3.tgz;;MIT;;954541d18cb8ae896cc0997b764beba6bb85ce7da711e0b066470e2c15bd6fdaa8720815af03a194cd0a1168a420e2411e0e296c3bb309363a1d4acd31ca92da;fe226153-2852-4b45-99b6-4adfa03933de
library;mrmime;2.0.1;pkg:npm/mrmime@2.0.1;;https://www.npmjs.com/package/mrmime;https://registry.npmjs.org/mrmime/-/mrmime-2.0.1.tgz;;MIT;;25d09582239afb1958b6d2fc9ade09a9b39eb7b1cda6cc7e6359d24980bbdeb77742459f654fb262100a0b414285727fa0c2d1df9e039ee986345dcd08863b6e;7112f5f7-5d4f-4310-a284-64e6a45a4f4f
library;ms;2.1.3;pkg:npm/ms@2.1.3;;https://www.npmjs.com/package/ms;https://registry.npmjs.org/ms/-/ms-2.1.3.tgz;;MIT;;f1b37c821b20ed058eafe22ffeac6409b940dd955d9906bd8e38744f26f6546502c7ddd368c6b8f15f3bb2b859811edff0c569fffcdd45ce8a8c3641f9495613;45ca2634-7b18-467c-be97-416c73d245dd
library;muggle-string;0.4.1;pkg:npm/muggle-string@0.4.1;;https://www.npmjs.com/package/muggle-string;https://registry.npmjs.org/muggle-string/-/muggle-string-0.4.1.tgz;;MIT;;b876ad6ebacf4e16de55ee545de7a3f60891c4d77cec5b9822698df4d0c9395f518cc1164121a5e32fc7efea38eadd9a1171ea3514de5551a3150939a8c1dfbe;f6b7fb7b-18d6-4665-b77f-a7a579b2de3c
library;nanoid;5.1.7;pkg:npm/nanoid@5.1.7;;https://www.npmjs.com/package/nanoid;https://registry.npmjs.org/nanoid/-/nanoid-5.1.7.tgz;;MIT;;bdb213f4d769b7bd271a4efda7da3f30218e16f92d29fabf218e78450cb6a3e5dbc44e9f60009f6eaefdac482c5473330a705606ecd2f924d93f5298532aee68;962302e0-2ad2-4fe0-93ec-65e15a01117c
library;nanoid;3.3.11;pkg:npm/nanoid@3.3.11;;https://www.npmjs.com/package/nanoid;https://registry.npmjs.org/nanoid/-/nanoid-3.3.11.tgz;;MIT;;c8dbf7137cb870eb8b15b3ae9ebe20d460fefed63131c4a8d75228cac96058e79a212d612c3cba0b55191c3e76ac85e185f280ca6be0a7adcc4c4e771202f1d9;b383fa34-0761-4336-8c40-f2d7e19e6410
library;natural-compare;1.4.0;pkg:npm/natural-compare@1.4.0;;https://www.npmjs.com/package/natural-compare;https://registry.npmjs.org/natural-compare/-/natural-compare-1.4.0.tgz;;MIT;;c8b9f02edb725fb62c596180a588f94acf58e89d43c2bf9eaa555c64ff99d841eb6d4799ef52e3f1fe468a07016bea95168b311d608cf22c802ea0a53b715d82;02d4f374-2673-4e12-8fd2-b8c3b68f3643
library;natural-orderby;5.0.0;pkg:npm/natural-orderby@5.0.0;;https://www.npmjs.com/package/natural-orderby;https://registry.npmjs.org/natural-orderby/-/natural-orderby-5.0.0.tgz;;MIT;;344cc82f13eaa962546f7165abde0b012ebc4654376addcd12ef9583add341769336d6ded2b3f929ae73b23866043232d510ff98098162d3c510948ef7fdb3eb;83b31b26-96d2-45ee-a261-12a80ed3778d
library;node-releases;2.0.37;pkg:npm/node-releases@2.0.37;;https://www.npmjs.com/package/node-releases;https://registry.npmjs.org/node-releases/-/node-releases-2.0.37.tgz;;MIT;;c90acb0e63e3cafc24b056509c36a9fc10d626d1c38bfe49ff576016e7048845a70d82b54a853ead9b668d105257014acd3ebe48dea6266f3a857fd76cac0e0a;f10b10d0-626c-445a-8686-f2d044739844
library;nopt;7.2.1;pkg:npm/nopt@7.2.1;;https://www.npmjs.com/package/nopt;https://registry.npmjs.org/nopt/-/nopt-7.2.1.tgz;;ISC;;abb0359ff704b765694e6484011cb551733db308276fc4253898266d3db78524cb9ddbc94d2010caaa827fa955c2c1573956635a9b0988fcdcd56be0b59f1517;5e03d37e-7569-4ab1-a889-184ea22af279
library;normalize-range;0.1.2;pkg:npm/normalize-range@0.1.2;;https://www.npmjs.com/package/normalize-range;https://registry.npmjs.org/normalize-range/-/normalize-range-0.1.2.tgz;;MIT;;ed86d49ce65050012ab5381625f04d2a3710cf7624ba94b662043b9e4528e4edb9e070f481a3a6fa2b7c40bc86b3dc19f2bc4a255b91f0dd300024d720c519c8;bb2d6292-9fef-47f4-9cf4-a18eb225ca2a
library;npm-run-path;6.0.0;pkg:npm/npm-run-path@6.0.0;;https://www.npmjs.com/package/npm-run-path;https://registry.npmjs.org/npm-run-path/-/npm-run-path-6.0.0.tgz;;MIT;;6d0c62e5503af11e94d37fe8da000a4540f587e8c66c75928eab5b720a3edabd95ea16cf0b88aa9631be6c78cc935de85d0f4537b7fa3cadacb8ac2505aa01e2;1374b2f2-e539-4cac-8a4b-567acd0ac915
library;nth-check;2.1.1;pkg:npm/nth-check@2.1.1;;https://www.npmjs.com/package/nth-check;https://registry.npmjs.org/nth-check/-/nth-check-2.1.1.tgz;;BSD-2-Clause;;09ffa4da75ebef554c286d479647c517eb36c17387d27c46c07535b78f0d4c86c4152534a93fa371a23edd3797fe5837c2bf258e93bb17bdbf654731c0d3f35b;14da4c14-a5cf-4b44-960e-690226cb9aa9
library;nwsapi;2.2.23;pkg:npm/nwsapi@2.2.23;;https://www.npmjs.com/package/nwsapi;https://registry.npmjs.org/nwsapi/-/nwsapi-2.2.23.tgz;;MIT;;6d1ab2fa796613aa4e08c5a7375bd51a819ebac0e6b4bf39d946a88899400f404a06ad794821c0d0e5cb3f83e602757cf355551e20c80dddcacdb9b9bed3161f;3f950b19-058b-45c7-ba14-9d00583a86a6
library;object-assign;4.1.1;pkg:npm/object-assign@4.1.1;;https://www.npmjs.com/package/object-assign;https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz;;MIT;;1d66e8e5445ef3ca0ed2e58e8bf818a3b49d44ef4cff5b963b3663ade0390c0039a97e0c5e27697d0b86f32d89fc0546a4b81f7a28c91cfee04a2ee9c6b8c30f;391beb1b-75b4-4c0c-947c-80815edc0592
library;@one-ini/wasm;0.1.1;pkg:npm/%40one-ini/wasm@0.1.1;@one-ini;https://www.npmjs.com/package/@one-ini/wasm;https://registry.npmjs.org/@one-ini/wasm/-/wasm-0.1.1.tgz;;MIT;;dc273f22fdf5d33e46daa4186d1b4ec56a994e9d07e7992251084c6e8410fb76993101d5d95175757bbec0dda4abbc975267131eb4dcb87a4f575c52f77444c0;61b164d2-c19f-452a-b82c-98f967d70f63
library;on-exit-leak-free;2.1.2;pkg:npm/on-exit-leak-free@2.1.2;;https://www.npmjs.com/package/on-exit-leak-free;https://registry.npmjs.org/on-exit-leak-free/-/on-exit-leak-free-2.1.2.tgz;;MIT;;baeeedd3c294e3ab7d71999ae183f61d769591623a3366c2efa6e3dd72c7ae4fc11d978c35fa5b3e9225e2c078fa19099402e9dc1644e4628272962f04b9a092;d06d7deb-b931-4f38-b7e0-8c71f34490cd
library;open;10.2.0;pkg:npm/open@10.2.0;;https://www.npmjs.com/package/open;https://registry.npmjs.org/open/-/open-10.2.0.tgz;;MIT;;2e1cc06b2421654cb34ae4552fafddb04c406cd24df663f9922647b1cfe1faccf2f1bf5f6a1290bb2ed80b87722de7838780cc03b8b9c2ecd4fe7861b558baea;89235313-7d24-4a5d-9479-e901436f72c8
library;optionator;0.9.4;pkg:npm/optionator@0.9.4;;https://www.npmjs.com/package/optionator;https://registry.npmjs.org/optionator/-/optionator-0.9.4.tgz;;MIT;;b2627f18c427e4f8f7a5c586a8ba5cafe7709cad386e920cdd3242391036c97fb8a5e3086e1a6c554f552b8d16fc9f0cb989da7fc5f636e13c9f970ae12c36fd;58826d03-3aa0-43a8-a174-3029325d8bf9
library;package-json-from-dist;1.0.1;pkg:npm/package-json-from-dist@1.0.1;;https://www.npmjs.com/package/package-json-from-dist;https://registry.npmjs.org/package-json-from-dist/-/package-json-from-dist-1.0.1.tgz;;BlueOak-1.0.0;;2cc606891d923d6c54e6f15e8dacb89c958adadd62255ab74e488b0a2c532f5b1ebeb6b916d1c892b20b035a1ae93b936c2dc49c263af62f102f7e469090157a;1f7bca6f-c70e-47ea-84dc-7ac6d8c17497
library;parent-module;1.0.1;pkg:npm/parent-module@1.0.1;;https://www.npmjs.com/package/parent-module;https://registry.npmjs.org/parent-module/-/parent-module-1.0.1.tgz;;MIT;;3d6805aff252020c6052f670a67ef997d90ccfe8fb6d0a1fded594b9fbcc9b729feefea21d47dc436ad367d02d2727e3a0a7f3c527e1618b6d9afb84e165b2f9;919f92bd-a73f-42e3-addf-c7218d84eaa2
library;parse5;7.3.0;pkg:npm/parse5@7.3.0;;https://www.npmjs.com/package/parse5;https://registry.npmjs.org/parse5/-/parse5-7.3.0.tgz;;MIT;;a7bd983b4b2794e95a95f3d7c6d9db3469da75075643611eed948fca62e3893e3602b6df8e8251d1832d87c5442dcbcb4aec98f3e9f3bf3f921f4a4961e27932;2a8c8d58-bff3-461c-a9bc-0b505464f0e9
library;parse-ms;4.0.0;pkg:npm/parse-ms@4.0.0;;https://www.npmjs.com/package/parse-ms;https://registry.npmjs.org/parse-ms/-/parse-ms-4.0.0.tgz;;MIT;;bbecffed32cbe5e8aa5a0a115d057b4e2b5f542b3a4bd67fadd60b9ea376f02d6e1fc0158f2226c53316ef3a5536275c2c465e7e4d9bc35b1e830d585d18d81d;6330e991-c534-43e0-a906-cb8159dde212
library;path-browserify;1.0.1;pkg:npm/path-browserify@1.0.1;;https://www.npmjs.com/package/path-browserify;https://registry.npmjs.org/path-browserify/-/path-browserify-1.0.1.tgz;;MIT;;27e8e82fe2870d376f2f33e01b73d805da53dafd11fff505c32ea9a21cf93afb6bfa2b56b2421a9a3f2a63e2e6c82b5ed79a7db7b17bec41d7d63d0c58679163;657ecf19-21f4-44be-a537-2ef80845365f
library;pathe;2.0.3;pkg:npm/pathe@2.0.3;;https://www.npmjs.com/package/pathe;https://registry.npmjs.org/pathe/-/pathe-2.0.3.tgz;;MIT;;1da870ee11ab7388291fb97830c3f348ed5c3351d66b334ab47380117b29e915c223949551dc0bb3915dd4aba93602224dd2593fd3e8af30d9323ea5b0be7a6d;9d7f76e4-2c82-4a91-a33c-66d1940a249d
library;path-exists;4.0.0;pkg:npm/path-exists@4.0.0;;https://www.npmjs.com/package/path-exists;https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz;;MIT;;445d46e43a8873a574dd77e89dada4483c97eef4fb77dacbf550a8d30b496f5aec064e080c2187da18e89616b2ea006706004698a6c60b698d2bae09f4f1280a;22dd1f13-d982-4ab3-beac-d800ab043ded
library;path-key;3.1.1;pkg:npm/path-key@3.1.1;;https://www.npmjs.com/package/path-key;https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz;;MIT;;03949263d693a9e053aedc380a01c4b8af356ef65cb734ef5d098c8d590deb83fb7ae3496b1fa7e1ac9e28ee9951e7c12c58d9fbeaf6841765d4ef723caefd67;40b9f035-4168-4d10-8b2f-3f013a5bc13a
library;path-key;4.0.0;pkg:npm/path-key@4.0.0;;https://www.npmjs.com/package/path-key;https://registry.npmjs.org/path-key/-/path-key-4.0.0.tgz;;MIT;;2e4ab7eaff7faefafd5ff82051c3fe401884a916ca82cc93610c8d12236033375f422bc3e15d1262c863c28f1ef86b132ea0280d1f1378f3bf1f522961eccf7c;0b935598-fdf4-45be-8d9e-ee7678c3912b
library;path-parse;1.0.7;pkg:npm/path-parse@1.0.7;;https://www.npmjs.com/package/path-parse;https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz;;MIT;;a5b7a01c7b723f47bc42f0928fcd1dd6455bd13d1905eb6e491ae89f83f86578d5b2b89dd44307f194d1a98f9a26d4df09676fb1175bd513be0f84f17fa90fcd;d60c5344-18fd-46b1-af98-742f2ec26d95
library;path-scurry;1.11.1;pkg:npm/path-scurry@1.11.1;;https://www.npmjs.com/package/path-scurry;https://registry.npmjs.org/path-scurry/-/path-scurry-1.11.1.tgz;;BlueOak-1.0.0;;b4a9d5690429b1438e90d7cbcb2495ce56f4dd91289f71cbe3a1e2278d53a8c613bb873a940ba861c1ef7cf62d2129183260975f941d949088e7598c5d703fa4;387d996f-7c45-4907-93fa-946448e2c07b
library;pathval;2.0.1;pkg:npm/pathval@2.0.1;;https://www.npmjs.com/package/pathval;https://registry.npmjs.org/pathval/-/pathval-2.0.1.tgz;;MIT;;0c12b303c34100cb32d385d6f5fb7ed663ac44ed6d2b5e4455bbdd2f224bc4a3dd4d6eb6a855b64d566ae511d51779cfc8b0ee52ce4f7e4c079314922ed4adce;16b11c7a-4c45-48bf-ab0f-fd78d8e7b9d6
library;perfect-debounce;1.0.0;pkg:npm/perfect-debounce@1.0.0;;https://www.npmjs.com/package/perfect-debounce;https://registry.npmjs.org/perfect-debounce/-/perfect-debounce-1.0.0.tgz;;MIT;;02b978efb68c45787540e964eac568dac8dc4cb543f9c3b4f4e0d0701878ccdaf2b2353dcd72434397dd3fdb4f6a3e560226c6359dffbd9ebe96b49075a7a0fe;f6571788-e872-4025-a71f-fb85600ecdfe
library;picocolors;1.1.1;pkg:npm/picocolors@1.1.1;;https://www.npmjs.com/package/picocolors;https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz;;ISC;;6d27562ecfd3fd3d0d73e500698ead19aed2a5f2e6f83707df45c4f2c1bbf378812884568d7a1ff658fc9d451ad9b70aa0db0949e0e139895d85942bb617281e;1b0ddae7-d298-424f-8487-d98083ae5765
library;picomatch;4.0.4;pkg:npm/picomatch@4.0.4;;https://www.npmjs.com/package/picomatch;https://registry.npmjs.org/picomatch/-/picomatch-4.0.4.tgz;;MIT;;d41918b6804a749dc670acd00c6b201d8567dade0ae92f1c5b0066e25fc91e4c7a47479cb713b5f162ce14aada1bafebf8cce0c9985b36ca9916523b13d0bb10;ccfc5074-8351-467c-abd6-85fa30abc3ce
library;pino;8.21.0;pkg:npm/pino@8.21.0;;https://www.npmjs.com/package/pino;https://registry.npmjs.org/pino/-/pino-8.21.0.tgz;;MIT;;22e86d7bb173d1adf1e4890ecef29f918ebd43870dd28e5c2cd340f87140ddc7d7c9f6cc470fb5ff691cdc511e0cc4680464c6c311e97b7d53aefdbf293e478b;115f3275-6197-4261-b623-f36fd5f65f85
library;pino-abstract-transport;1.2.0;pkg:npm/pino-abstract-transport@1.2.0;;https://www.npmjs.com/package/pino-abstract-transport;https://registry.npmjs.org/pino-abstract-transport/-/pino-abstract-transport-1.2.0.tgz;;MIT;;b1c7a35ae3f48d406f161b960061c2d72e130fc544780265ecefb0a1bb3c8dcec2361d2f3d55fd5b2249cf3792743218852d74d0d2370bd352f76c5e2818fd36;9d8114cd-5d25-431f-bad8-5574a7e34faa
library;pino-std-serializers;6.2.2;pkg:npm/pino-std-serializers@6.2.2;;https://www.npmjs.com/package/pino-std-serializers;https://registry.npmjs.org/pino-std-serializers/-/pino-std-serializers-6.2.2.tgz;;MIT;;0c8d1f105e78e60622312734a455f678174ebc0da8516ccacf7a0a05fa4458f187b2e1d0a225941ad6272de43b73bad729b2491c94b86d5056c09281cf7ddb03;d2db55f9-d592-4296-bc66-fde316bd29ff
library;@pkgjs/parseargs;0.11.0;pkg:npm/%40pkgjs/parseargs@0.11.0;@pkgjs;https://www.npmjs.com/package/@pkgjs/parseargs;https://registry.npmjs.org/@pkgjs/parseargs/-/parseargs-0.11.0.tgz;;MIT;;d3cd7e849a6b488476dafe6ebfdeec84f93490eee5fdaba4fcd3203c987337b38370c2e35fa05d146fdecb4a5be9dd1cb79fb80f3c14606ffdd6f2fe698e99ec;4973e998-a129-4cee-a1d1-fd0e143e8709
library;p-limit;3.1.0;pkg:npm/p-limit@3.1.0;;https://www.npmjs.com/package/p-limit;https://registry.npmjs.org/p-limit/-/p-limit-3.1.0.tgz;;MIT;;6f8ff85baa28af09812bf263ee39774f6526f2384634f69a94c63e9fb4243996289ea2d9f692d889f7cf7f06ff51bff9e24630199f9fef6e0b0c6eafa076b684;82a3a500-6a06-43e6-bfb0-b293b3a670a5
library;p-locate;5.0.0;pkg:npm/p-locate@5.0.0;;https://www.npmjs.com/package/p-locate;https://registry.npmjs.org/p-locate/-/p-locate-5.0.0.tgz;;MIT;;86ff788fb78648c57e80b31c88d82d157fad58988ba5f055eda190f2dd4f16000ccf267472f853c29869aace9d6a498e8cd69132ee90de6a8283ceb6b35a5574;ab5c9fda-f9ae-4bc2-ac22-c7e141b0680f
library;@polka/url;1.0.0-next.29;pkg:npm/%40polka/url@1.0.0-next.29;@polka;https://www.npmjs.com/package/@polka/url;https://registry.npmjs.org/@polka/url/-/url-1.0.0-next.29.tgz;;MIT;;f83ffeb2f42994245cf5bd791ea1bf2b7bf9544f66f8d7f4eae65d75d4d6e3b846a62d11e68d89a19b06c9f656ff81f0de91aa245dc63705e452efd6fe2c0a6a;93224019-676c-45b3-8826-69aa12314d24
library;postcss;8.5.9;pkg:npm/postcss@8.5.9;;https://www.npmjs.com/package/postcss;https://registry.npmjs.org/postcss/-/postcss-8.5.9.tgz;;MIT;;7e6f71249f26ff667ec559888b11e9ee979b8ecb05bdcad2416b91af1ed1b9d8a43ac0224996af19c1c86f976a2b90732ba0c35447470f615a965a89922f7a9b;b3775a86-4e39-4730-87ca-ec971fdf5606
library;postcss-selector-parser;7.1.1;pkg:npm/postcss-selector-parser@7.1.1;;https://www.npmjs.com/package/postcss-selector-parser;https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-7.1.1.tgz;;MIT;;bc20129a176d1bbf6d99f55163b264bf2c6a8fa11339ef64e77ecccfb1663592b3a4cbc6287405ce85c9d0219f2bb8df4fd60d0f252d48d77b401ecab4396947;73877e2c-987c-48db-9987-05ba2704bf50
library;postcss-value-parser;4.2.0;pkg:npm/postcss-value-parser@4.2.0;;https://www.npmjs.com/package/postcss-value-parser;https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-4.2.0.tgz;;MIT;;96672cf3ef3e9e42719377e511fb55e101e7409c3d5a7ee693ea955f54a82f5c5578f65f42a0b5e9bdb8ee79d2049c04677a0811d70b5f000f52c8f8a8a8bab0;1457ff75-d658-4971-b7ab-78e3cffba1df
library;prelude-ls;1.2.1;pkg:npm/prelude-ls@1.2.1;;https://www.npmjs.com/package/prelude-ls;https://registry.npmjs.org/prelude-ls/-/prelude-ls-1.2.1.tgz;;MIT;;7758b75f682f0ae97c366ef6a593de0624daf6d6e2ec6ebd21f233d99b0ffbeee3d2fa7f6418285c046360d66a652f63fd51cdac7be3a3caef190d39c221b533;ba75b3f2-4bf8-46e0-aad2-97cabe495666
library;pretty-format;27.5.1;pkg:npm/pretty-format@27.5.1;;https://www.npmjs.com/package/pretty-format;https://registry.npmjs.org/pretty-format/-/pretty-format-27.5.1.tgz;;MIT;;0c73b516cc5963478d7ad33157d8c6900755f4c6bd71a796a2cfc913ea54ff6437bc6f8596e61369e32eb5944a64bfc303a38b0c5990e46e262a6067ab24c9bc;74d8fea2-4069-4ac1-b37b-d87f94184f1f
library;pretty-ms;9.3.0;pkg:npm/pretty-ms@9.3.0;;https://www.npmjs.com/package/pretty-ms;https://registry.npmjs.org/pretty-ms/-/pretty-ms-9.3.0.tgz;;MIT;;92f4a93b528e1d115ea66624f42ddd7042cc7d3b60bb415d83b448b693b7cc3162436385c45f2181b0632937ab157ac1c2a7d22dbc0a4b8d5922bbb23b9096d5;736ec14c-cd4a-42ad-a734-94a04b86dca5
library;process;0.11.10;pkg:npm/process@0.11.10;;https://www.npmjs.com/package/process;https://registry.npmjs.org/process/-/process-0.11.10.tgz;;MIT;;013df6ceb363c64cce11aa840a2d30a69bdf194e8b7c69fc3f9ee8ed518d82587ec4f24dc7e26ed9adf8807ff6ee5ce5427007b9d935593578a54224760e04aa;cebae4ca-8681-4077-8fb5-07cb3877c96e
library;process-warning;3.0.0;pkg:npm/process-warning@3.0.0;;https://www.npmjs.com/package/process-warning;https://registry.npmjs.org/process-warning/-/process-warning-3.0.0.tgz;;MIT;;ec54e27e46ce9957fc65e30460dc1249a3ac1f30d0ebd2935224881fc7edc2c1c630de3b794be13fc1ed10488542bddd84c1b268649d184ad77bf3a5adae6342;ea5ec6da-bcba-453c-9fe5-974ca2fc6f1f
library;promise;7.3.1;pkg:npm/promise@7.3.1;;https://www.npmjs.com/package/promise;https://registry.npmjs.org/promise/-/promise-7.3.1.tgz;;MIT;;b835f9a85a0af106b79e585c3d22b1559c3d8004ead0fdbe968d707e26179f4f577b3326af0388871dee43e42263a2c07909a596b8cd8f0154c4a51ed262538e;28aa6621-6715-4cb1-b837-400d35083336
library;proto-list;1.2.4;pkg:npm/proto-list@1.2.4;;https://www.npmjs.com/package/proto-list;https://registry.npmjs.org/proto-list/-/proto-list-1.2.4.tgz;;ISC;;5944c271876511e8b8fbc7a9c84238f733f3bf694979ce79ef1923e67fed82ff5341f3f9369a1aa105e0c6c40abf5b6d9e9781b095354b5f952973c0412e4012;24cfd094-761b-4aa7-a248-4d9b80164981
library;pug;3.0.4;pkg:npm/pug@3.0.4;;https://www.npmjs.com/package/pug;https://registry.npmjs.org/pug/-/pug-3.0.4.tgz;;MIT;;46b47a60154dd0322a05da14c324ad531111679bde704d8585bd0c4556b228d7695bdeabfa80198f6d233e5db7798f8c3196a73a8f54d2b927a7b1ed33fc02c2;9ae45393-daa6-4d6c-8f29-91876b441a74
library;pug-attrs;3.0.0;pkg:npm/pug-attrs@3.0.0;;https://www.npmjs.com/package/pug-attrs;https://registry.npmjs.org/pug-attrs/-/pug-attrs-3.0.0.tgz;;MIT;;5b968dbdacae2f4e6665948ffbcf8470cf2e6c7d051be37d99418eb45f946eb7aee17ff1df26331780f85b406ebed0008e41de1e93cdc98cca8c082f38a8c337;90ea555e-cace-4255-ad7e-d4b8d1922a96
library;pug-code-gen;3.0.4;pkg:npm/pug-code-gen@3.0.4;;https://www.npmjs.com/package/pug-code-gen;https://registry.npmjs.org/pug-code-gen/-/pug-code-gen-3.0.4.tgz;;MIT;;f6ffd09bf7c00215ded6a8482cf6eb04af0faa9545482faf13e4510f51d9b5bf2596b95494470add764d2fe72c51b6696aa341a9314eb36a76b7aa80bb44c4b3;244c1da1-b1be-48a6-b5ed-be4de6bbb4f8
library;pug-error;2.1.0;pkg:npm/pug-error@2.1.0;;https://www.npmjs.com/package/pug-error;https://registry.npmjs.org/pug-error/-/pug-error-2.1.0.tgz;;MIT;;9d81d6b198a9fec60ae6f6715ea93d4281dcfcf089596ea7954e8af03952801645a41cf8a7f484a5f3c7bee0b32d1b33050caddc7fe01a75e442207b9571b3f8;e5439980-7281-4d84-bd18-1b397f9ead96
library;pug-filters;4.0.0;pkg:npm/pug-filters@4.0.0;;https://www.npmjs.com/package/pug-filters;https://registry.npmjs.org/pug-filters/-/pug-filters-4.0.0.tgz;;MIT;;c6f329008ab80b9ce1338bece120dabb19b269393074d68cba08288307d40a63a9104913f67ebd980418d89f97a341b266dbbe16feb151982018a05003f2af4f;ab2ae4f1-fef4-480c-b667-91707328e424
library;pug-lexer;5.0.1;pkg:npm/pug-lexer@5.0.1;;https://www.npmjs.com/package/pug-lexer;https://registry.npmjs.org/pug-lexer/-/pug-lexer-5.0.1.tgz;;MIT;;d89e59607c9f7d4c9fc324c73fc21513c2faad5d20d0ed2ae9685c56b0f3393ad74ed6ea8e6a1f21c2bd28b978c6d01e30840f152b6e49a85d783a8fcf39a8ab;d6a13a12-3f18-4286-ab04-1ac6aa0eafbe
library;pug-linker;4.0.0;pkg:npm/pug-linker@4.0.0;;https://www.npmjs.com/package/pug-linker;https://registry.npmjs.org/pug-linker/-/pug-linker-4.0.0.tgz;;MIT;;1baffb0a21b9bc458ec077be5f64d599fc635310984a294bea379faf978a798a2d7aacd63d6b1649f75db9afe576cb98e2158d1cbb9d7002a83d208e33025598;c818cc12-4731-4c77-9a3b-ea046c54b1c2
library;pug-load;3.0.0;pkg:npm/pug-load@3.0.0;;https://www.npmjs.com/package/pug-load;https://registry.npmjs.org/pug-load/-/pug-load-3.0.0.tgz;;MIT;;3d47709828127c422acadca316513a6f58fe27359c8328fa9493dd910325774b1a1713c1f5441bf6d3add39cad6880e072d6972a81ad40bcf16b092a81fa208c;afc489d9-f426-436a-b817-f9d3d41d2758
library;pug-parser;6.0.0;pkg:npm/pug-parser@6.0.0;;https://www.npmjs.com/package/pug-parser;https://registry.npmjs.org/pug-parser/-/pug-parser-6.0.0.tgz;;MIT;;603a46cccf42a40db9551a8ce71c506dc3931e57347528f323923e70eed3cbdf0165b67f370bccf0d1ea0c2ef76196de815bc3486ed6bf9eb6fc0a2a4e92b56d;ade08afc-58cb-488e-8f8d-f1813e73821f
